STATION,STATION_NAME,DATE,PRCP,TMAX,TMIN,TOBS
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19910823,0,278,161,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19910824,0,261,139,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19910825,0,244,111,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19910826,0,250,144,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19910827,0,289,156,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19910828,0,317,156,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19910829,0,311,161,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19910830,0,306,167,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19910831,0,328,183,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19910901,0,233,28,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19910902,0,183,33,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19910903,0,239,117,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19910904,3,283,144,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19910905,76,228,111,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19910906,0,233,83,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19910907,0,250,83,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19910908,0,261,106,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19910909,0,272,117,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19910910,0,289,144,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19910911,41,283,144,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19910912,0,183,61,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19910913,0,217,44,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19910914,0,250,78,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19910915,23,261,133,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19910916,66,272,183,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19910917,130,333,200,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19910918,0,267,117,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19910919,175,244,106,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19910920,71,144,33,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19910921,0,133,44,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19910922,0,133,6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19910923,0,194,50,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19910924,0,189,28,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19910925,213,178,56,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19910926,8,117,67,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19910927,0,178,22,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19910928,0,133,-17,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19910929,0,128,-11,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19910930,0,167,-44,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911001,0,178,-11,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911002,28,250,128,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911003,0,267,144,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911004,25,250,94,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911005,3,194,117,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911006,102,261,94,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911007,0,150,11,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911008,0,106,0,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911009,0,167,44,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911010,0,222,106,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911011,48,206,17,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911012,23,106,6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911013,10,83,17,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911014,3,78,-28,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911015,0,117,-17,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911016,259,128,56,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911017,0,106,-11,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911018,3,128,-11,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911019,0,206,33,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911020,18,72,28,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911021,0,89,-17,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911022,0,111,17,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911023,0,200,44,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911024,0,239,117,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911025,0,211,144,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911026,0,233,144,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911027,0,244,144,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911028,41,233,50,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911029,0,111,-39,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911030,0,133,-56,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911031,0,133,-17,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911101,0,144,17,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911102,0,167,50,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911103,0,139,-39,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911104,0,67,-78,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911105,0,17,-94,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911106,0,39,-72,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911107,0,67,-17,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911108,48,6,-33,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911109,0,6,-89,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911110,0,28,-94,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911111,224,61,-56,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911112,183,6,-6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911113,13,22,6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911114,0,50,17,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911115,23,100,-6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911116,33,133,61,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911117,5,61,-56,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911118,0,28,-61,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911119,0,100,-6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911120,0,200,83,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911121,38,222,67,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911122,58,72,56,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911123,165,89,50,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911124,28,117,39,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911125,46,39,-17,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911126,0,0,-28,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911127,3,-6,-67,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911128,0,28,-44,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911129,0,83,11,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911130,0,122,50,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911201,3,167,28,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911202,0,67,17,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911203,201,28,-11,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911204,10,72,-22,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911205,0,-17,-83,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911206,10,-17,-72,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911207,10,11,-67,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911208,0,89,6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911209,10,144,50,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911210,0,72,11,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911211,0,67,6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911212,0,94,-33,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911213,0,106,17,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911214,58,111,44,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911215,18,89,-50,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911216,3,-17,-94,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911217,5,-67,-133,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911218,8,-22,-89,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911219,15,-78,-128,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911220,0,-61,-156,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911221,13,39,-72,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911222,0,28,-50,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911223,0,78,-44,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911224,41,22,-72,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911225,3,-11,-89,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911226,0,-39,-122,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911227,3,17,-94,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911228,0,33,-100,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911229,84,61,-100,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911230,91,50,-39,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19911231,0,-33,-133,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920101,0,11,-133,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920102,0,28,-117,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920103,0,44,-78,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920104,0,94,-17,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920105,109,61,0,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920106,0,22,-6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920107,0,11,-6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920108,0,17,-50,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920109,3,17,-61,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920110,13,50,0,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920111,15,6,-44,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920112,8,-33,-67,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920113,0,67,-33,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920114,51,83,44,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920115,107,117,-117,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920116,13,-78,-161,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920117,13,-122,-189,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920118,0,-22,-122,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920119,0,-83,-217,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920120,23,-94,-183,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920121,3,-44,-111,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920122,3,-6,-61,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920123,0,11,-67,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920124,84,61,-11,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920125,3,-11,-128,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920126,10,-83,-128,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920127,5,-44,-111,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920128,0,-11,-72,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920129,0,11,-33,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920130,0,56,-56,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920131,0,28,-44,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920201,18,6,-72,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920202,8,-72,-94,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920203,3,-44,-89,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920204,0,-11,-111,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920205,15,28,-67,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920206,5,-50,-161,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920207,0,17,-139,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920208,8,6,-50,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920209,5,11,-133,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920210,0,-100,-206,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920211,0,-22,-200,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920212,23,22,-200,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920213,0,-94,-200,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920214,30,-17,-100,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920215,0,17,-28,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920216,53,67,17,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920217,13,56,-72,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920218,0,39,-61,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920219,5,56,28,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920220,3,122,0,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920221,20,22,-17,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920222,0,33,-50,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920223,30,28,-17,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920224,0,17,-61,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920225,76,17,-6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920226,0,17,-11,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920227,8,6,-28,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920228,10,28,-83,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920229,61,83,-133,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920301,0,-33,-139,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920302,0,39,-39,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920303,0,22,-44,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920304,0,0,-89,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920305,0,50,-61,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920306,0,156,6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920307,5,89,22,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920308,20,106,28,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920309,10,44,28,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920310,0,128,44,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920311,213,161,-78,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920312,66,-78,-128,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920313,0,-44,-106,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920314,0,-56,-150,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920315,0,-33,-117,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920316,3,-61,-122,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920317,18,-17,-111,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920318,0,33,-139,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920319,18,22,-94,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920320,0,11,-133,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920321,5,6,-111,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920322,0,-22,-122,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920323,51,-33,-122,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920324,0,-17,-122,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920325,0,11,-94,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920326,0,106,-6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920327,389,67,17,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920328,71,44,-44,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920329,3,-11,-50,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920330,0,61,-28,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920331,0,44,0,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920401,0,89,-6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920402,36,44,-28,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920403,0,17,-39,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920404,0,17,-50,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920405,0,61,-44,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920406,0,61,-22,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920407,0,83,-17,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920408,13,183,33,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920409,0,89,-33,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920410,0,117,-11,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920411,38,144,-6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920412,99,194,39,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920413,0,50,-50,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920414,0,39,-67,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920415,0,94,-67,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920416,0,100,-39,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920417,130,83,33,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920418,23,89,17,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920419,94,78,28,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920420,76,139,61,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920421,0,194,89,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920422,127,217,156,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920423,0,228,72,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920424,13,161,78,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920425,109,161,50,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920426,81,78,28,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920427,0,89,-17,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920428,0,133,6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920429,0,139,-17,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920430,0,183,6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920501,23,117,50,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920502,33,194,50,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920503,130,267,78,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920504,23,156,39,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920505,0,128,6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920506,38,100,33,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920507,0,122,-6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920508,0,183,33,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920509,28,156,78,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920510,0,206,67,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920511,0,178,50,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920512,0,261,89,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920513,0,261,128,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920514,48,272,83,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920515,0,150,83,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920516,36,217,89,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920517,3,183,122,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920518,51,233,139,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920519,5,167,6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920520,0,233,50,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920521,0,272,44,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920522,0,283,67,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920523,0,300,100,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920524,15,306,56,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920525,38,61,-17,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920526,0,144,6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920527,43,106,67,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920528,41,111,6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920529,0,178,22,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920530,0,228,50,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920531,251,156,100,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920601,315,200,111,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920602,69,128,111,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920603,0,228,78,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920604,0,267,94,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920605,5,261,139,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920606,38,217,156,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920607,10,256,139,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920608,0,278,178,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920609,0,244,94,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,19920610,0,217,56,-9999
